"2026","明治安田J2・J3百年構想 WEST-Aグループ","第２節第２日","2026/02/15","2026-02-15T14:00:00+09:00","FC大阪","vs","高知","花園","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第２節第２日","2026/02/15","2026-02-15T14:00:00+09:00","讃岐","vs","富山","メグスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第２節第２日","2026/02/15","2026-02-15T14:00:00+09:00","徳島","vs","新潟","鳴門大塚","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第２節第２日","2026/02/15","2026-02-15T14:00:00+09:00","愛媛","vs","金沢","ニンスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第２節第１日","2026/02/15","2026-02-15T14:00:00+09:00","山口","vs","滋賀","みらスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第２節第１日","2026/02/15","2026-02-15T14:00:00+09:00","鳥栖","vs","熊本","駅スタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第２節第１日","2026/02/15","2026-02-15T14:00:00+09:00","大分","vs","北九州","クラド","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第２節第１日","2026/02/15","2026-02-15T14:00:00+09:00","宮崎","vs","鳥取","いちご","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第２節第１日","2026/02/15","2026-02-15T14:00:00+09:00","鹿児島","vs","琉球","白波スタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","東京V","vs","町田","味スタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","横浜FM","vs","浦和","日産ス","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第３節第１日","2026/02/21","2026-02-21T15:00:00+09:00","川崎F","vs","FC東京","Ｕ等々力","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第３節第１日","2026/02/21","2026-02-21T16:00:00+09:00","鹿島","vs","柏","メルスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第３節第１日","2026/02/21","2026-02-21T14:30:00+09:00","清水","vs","神戸","アイスタ","","ＤＡＺＮ／静岡放送"
"2026","明治安田J1百年構想 WESTグループ","第３節第１日","2026/02/21","2026-02-21T15:00:00+09:00","名古屋","vs","長崎","豊田ス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","群馬","vs","山形","正田スタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","湘南","vs","八戸","レモンＳ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","相模原","vs","秋田","ギオンス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","大宮","vs","福島","ＮＡＣＫ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","長野","vs","札幌","長野Ｕ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","磐田","vs","松本","ヤマハ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","藤枝","vs","甲府","藤枝サ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","奈良","vs","愛媛","ロートＦ","","ＤＡＺＮ"
